	COMPANYNAME	REGION	Latitude	Longitude	Venue	Venue Latitude	Venue Longitude	Venue Category
873	Salesforce	DUBLIN	53.3473895	-6.2360548	Perpetua Fitness Dublin	53.34489600804834	-6.243571043014526	Gym
874	Salesforce	DUBLIN	53.3473895	-6.2360548	East Road Neighbourhood Cafe	53.352608	-6.232174	Café
875	Salesforce	DUBLIN	53.3473895	-6.2360548	Seven Wonders	53.348313479291456	-6.243677063060393	Café
876	Salesforce	DUBLIN	53.3473895	-6.2360548	J2 Grill & Sushi	53.34771247771018	-6.243839757690937	Sushi Restaurant
877	Salesforce	DUBLIN	53.3473895	-6.2360548	EPIC The Irish Emigration Museum	53.34832258803262	-6.248130798339844	Museum
878	Salesforce	DUBLIN	53.3473895	-6.2360548	Il Valentino	53.34258373654432	-6.2389314481114555	Bakery
879	Salesforce	DUBLIN	53.3473895	-6.2360548	Lolly & Cooks	53.344563075610445	-6.2383793732915205	Café
880	Salesforce	DUBLIN	53.3473895	-6.2360548	Google Gym	53.33987733270209	-6.237345635890961	Gym
881	Salesforce	DUBLIN	53.3473895	-6.2360548	Third Floor Espresso (3FE)	53.339865	-6.242132	Coffee Shop
882	Salesforce	DUBLIN	53.3473895	-6.2360548	Urban Brewing	53.34912805841099	-6.2482763567154125	Beer Bar
883	Salesforce	DUBLIN	53.3473895	-6.2360548	The Famine Memorial	53.34805870531647	-6.250107868518107	Sculpture Garden
884	Salesforce	DUBLIN	53.3473895	-6.2360548	MV Cill Airne	53.34703740651345	-6.2380134495561155	Bar
885	Salesforce	DUBLIN	53.3473895	-6.2360548	The Art of Coffee	53.342185173350174	-6.2387981355745445	Coffee Shop
886	Salesforce	DUBLIN	53.3473895	-6.2360548	Starbucks	53.348445865236656	-6.228475457226797	Coffee Shop
887	Salesforce	DUBLIN	53.3473895	-6.2360548	The Gibson Hotel	53.348518	-6.228583	Hotel
888	Salesforce	DUBLIN	53.3473895	-6.2360548	3Arena	53.34763729406753	-6.228395104408263	Music Venue
889	Salesforce	DUBLIN	53.3473895	-6.2360548	Bread 41	53.344812	-6.251619	Bakery
890	Salesforce	DUBLIN	53.3473895	-6.2360548	Google Swimming Pool	53.339794056782964	-6.237173974514008	Pool
891	Salesforce	DUBLIN	53.3473895	-6.2360548	Paulie's Pizza	53.337259766693194	-6.234690803704816	Pizza Place
892	Salesforce	DUBLIN	53.3473895	-6.2360548	Laine, my love	53.35131966547471	-6.251252660133112	Café
893	Salesforce	DUBLIN	53.3473895	-6.2360548	Lotts & Co	53.337662471068384	-6.233528838007845	Gourmet Shop
894	Salesforce	DUBLIN	53.3473895	-6.2360548	Juniors Deli Cafe	53.33715952435395	-6.2342225964389	Café
895	Salesforce	DUBLIN	53.3473895	-6.2360548	Ringsend Park	53.34200740093842	-6.223206655891446	Park
896	Salesforce	DUBLIN	53.3473895	-6.2360548	SPORTSCO	53.339269309475455	-6.23038689233817	Gym / Fitness Center
897	Salesforce	DUBLIN	53.3473895	-6.2360548	Ocean 11	53.339775306479495	-6.23725162885565	Bar
898	Salesforce	DUBLIN	53.3473895	-6.2360548	The Oarsman	53.341633	-6.227719	Pub
899	Salesforce	DUBLIN	53.3473895	-6.2360548	Charlotte Quay	53.342823754294734	-6.236853665322997	Restaurant
900	Salesforce	DUBLIN	53.3473895	-6.2360548	Merrion Square Park	53.34013752866365	-6.250450753527079	Park
901	Salesforce	DUBLIN	53.3473895	-6.2360548	Foodgame	53.33745241241583	-6.234235490380064	Café
902	Salesforce	DUBLIN	53.3473895	-6.2360548	The Schoolhouse Bar	53.3373418499578	-6.239585178618902	Pub
903	Salesforce	DUBLIN	53.3473895	-6.2360548	Shoe Lane Coffee	53.34714746952024	-6.255074526485771	Café
904	Salesforce	DUBLIN	53.3473895	-6.2360548	Da Mimmo	53.35734653107336	-6.243005343455378	Italian Restaurant
905	Salesforce	DUBLIN	53.3473895	-6.2360548	The Bath	53.337374176474874	-6.2321477607528895	Pub
906	Salesforce	DUBLIN	53.3473895	-6.2360548	Farmer Browns	53.33726019892185	-6.231863534833305	Café
907	Salesforce	DUBLIN	53.3473895	-6.2360548	Oscar Wilde Statue	53.34093732730395	-6.250692050637122	Outdoor Sculpture
908	Salesforce	DUBLIN	53.3473895	-6.2360548	Offbeat Donut Co	53.34743514947651	-6.255535131402679	Donut Shop
909	Salesforce	DUBLIN	53.3473895	-6.2360548	Grand Canal Quay Market	53.34186363333877	-6.23884796822367	Farmers Market
910	Salesforce	DUBLIN	53.3473895	-6.2360548	Init Yoga	53.341595849087525	-6.231674814194533	Yoga Studio
911	Salesforce	DUBLIN	53.3473895	-6.2360548	Press Cafe	53.33505764739972	-6.235269426252875	Café
912	Salesforce	DUBLIN	53.3473895	-6.2360548	Trinity College Old Library & The Book of Kells Exhibition	53.34369228474104	-6.256907495689873	College Library
913	Salesforce	DUBLIN	53.3473895	-6.2360548	The Merry Cobbler	53.33859906092062	-6.222624207309973	Pub
914	Salesforce	DUBLIN	53.3972764	-6.3919619	Krispy Kreme	53.392703250905015	-6.394170312255324	Donut Shop
915	Salesforce	DUBLIN	53.3972764	-6.3919619	Starbucks	53.39468678185058	-6.391193715886143	Coffee Shop
916	Salesforce	DUBLIN	53.3972764	-6.3919619	wagamama	53.39481485982291	-6.39088192939678	Asian Restaurant
917	Salesforce	DUBLIN	53.3972764	-6.3919619	DFS	53.3940471	-6.3868937	Furniture / Home Store
918	Salesforce	DUBLIN	53.3972764	-6.3919619	Odeon	53.39247825944415	-6.391169326657064	Multiplex
919	Salesforce	DUBLIN	53.3972764	-6.3919619	Butlers Chocolate Café	53.39214452131353	-6.388456362141815	Chocolate Shop
920	Salesforce	DUBLIN	53.3972764	-6.3919619	TK Maxx	53.39452200474386	-6.394218734168648	Clothing Store
921	Salesforce	DUBLIN	53.3972764	-6.3919619	Bagel Factory	53.39271621929128	-6.389736785588924	Bagel Shop
922	Salesforce	DUBLIN	53.3972764	-6.3919619	Nike Outlet	53.390168674989646	-6.38654351234436	Outlet Store
923	Salesforce	DUBLIN	53.3972764	-6.3919619	Ming Court	53.39285306629106	-6.395014707317414	Asian Restaurant
924	Salesforce	DUBLIN	53.3972764	-6.3919619	The Blanchardstown Centre	53.392951834402616	-6.390352249145508	Shopping Mall
925	Salesforce	DUBLIN	53.3972764	-6.3919619	Draíocht	53.39123342823775	-6.3913757093412835	Theater
926	Salesforce	DUBLIN	53.3972764	-6.3919619	Crowne Plaza Dublin - Blanchardstown	53.3958353	-6.3899847	Hotel
927	Salesforce	DUBLIN	53.3972764	-6.3919619	National Aquatic Centre	53.396592129522574	-6.370249515094744	Pool
928	Salesforce	DUBLIN	53.3972764	-6.3919619	Penneys	53.3916228	-6.3899157	Clothing Store
929	Salesforce	DUBLIN	53.3972764	-6.3919619	Lidl	53.39097004541228	-6.385739472798097	Supermarket
930	Salesforce	DUBLIN	53.3972764	-6.3919619	Marks & Spencer	53.39175361	-6.38821409	Department Store
931	Salesforce	DUBLIN	53.3972764	-6.3919619	Nando's	53.39185529	-6.39072843	Portuguese Restaurant
932	Salesforce	DUBLIN	53.3972764	-6.3919619	Maximilians Bistro	53.386592204138275	-6.377804859027234	Bar
933	Salesforce	DUBLIN	53.3972764	-6.3919619	Thai Garden	53.385503	-6.374532	Thai Restaurant
934	Salesforce	DUBLIN	53.3972764	-6.3919619	Westpoint Health and Fitness	53.39243948883015	-6.38507744637681	Gym
935	Salesforce	DUBLIN	53.3972764	-6.3919619	Dunnes Stores	53.39363275268501	-6.390699243397652	Supermarket
936	Salesforce	DUBLIN	53.3972764	-6.3919619	Rudys Restaurant	53.38725	-6.3776884	Restaurant
937	Salesforce	DUBLIN	53.3972764	-6.3919619	53 Degrees North	53.394277412109176	-6.394565604269958	Sporting Goods Shop
938	Salesforce	DUBLIN	53.3972764	-6.3919619	Smyths Toy Store	53.394881453002185	-6.393635944508164	Toy / Game Store
939	Salesforce	DUBLIN	53.3972764	-6.3919619	Kays Foodhall	53.39271766256372	-6.389701191793899	Food Court
940	Salesforce	DUBLIN	53.3972764	-6.3919619	Chopped	53.389225	-6.389248	Salad Place
941	Salesforce	DUBLIN	53.3972764	-6.3919619	Captain Americas	53.39485829154402	-6.390829368013269	American Restaurant
942	Salesforce	DUBLIN	53.3972764	-6.3919619	Dealz	53.390628	-6.3857067	Discount Store
943	Salesforce	DUBLIN	53.3972764	-6.3919619	Browne's Steak House	53.38567640239819	-6.3741428635489905	Steakhouse
944	Salesforce	DUBLIN	53.3972764	-6.3919619	Boots	53.392447966938114	-6.389949433685425	Pharmacy
945	Salesforce	DUBLIN	53.3972764	-6.3919619	Lidl	53.39613690937838	-6.400398306814916	Supermarket
946	Salesforce	DUBLIN	53.3972764	-6.3919619	Starbucks	53.392437434142764	-6.389119598431148	Coffee Shop
947	Salesforce	DUBLIN	53.3972764	-6.3919619	Westend Retail Park	53.39071178822737	-6.387437509283355	Shopping Plaza
948	Salesforce	DUBLIN	53.3972764	-6.3919619	SuperValu	53.38635101125644	-6.378675818892213	Supermarket
949	Salesforce	DUBLIN	53.3972764	-6.3919619	McDonald's	53.39276636816318	-6.395449824520701	Fast Food Restaurant
950	Salesforce	DUBLIN	53.3972764	-6.3919619	HomeSense	53.389656	-6.3883343	Furniture / Home Store
951	Salesforce	DUBLIN	53.3972764	-6.3919619	The Bell Pub	53.38470571197912	-6.371807409926887	Pub
952	Salesforce	DUBLIN	53.3972764	-6.3919619	Kays Café	53.393234	-6.391048	Café
953	Salesforce	DUBLIN	53.3972764	-6.3919619	Gap Outlet	53.390637636199486	-6.3871652722543315	Clothing Store
954	Salesforce	DUBLIN	53.3972764	-6.3919619	Milano	53.391571	-6.390697	Italian Restaurant
955	Salesforce	DUBLIN	53.3972764	-6.3919619	Eddie Rocket's	53.39199801629706	-6.391232566144936	Diner
956	Salesforce	DUBLIN	53.3972764	-6.3919619	Forchetta	53.39563332033091	-6.390232485036794	Italian Restaurant
957	Salesforce	DUBLIN	53.3972764	-6.3919619	Subway	53.39210599622468	-6.391928224536855	Sandwich Place
958	Salesforce	DUBLIN	53.3972764	-6.3919619	Sanctuary Bar	53.39557289580584	-6.39020172143641	Cocktail Bar
959	Salesforce	DUBLIN	53.3972764	-6.3919619	KFC	53.389984443124625	-6.388659802755949	Fast Food Restaurant
960	Salesforce	DUBLIN	53.3972764	-6.3919619	Leisureplex	53.3917461008651	-6.391825042212671	Bowling Alley
961	Salesforce	DUBLIN	53.3972764	-6.3919619	Dante	53.39139072831431	-6.3919830322265625	Italian Restaurant
962	Salesforce	DUBLIN	53.3972764	-6.3919619	The Great Wood (Wetherspoon)	53.38935266455533	-6.388668135399595	Pub
963	Salesforce	DUBLIN	53.3972764	-6.3919619	Harvey Norman Blanchardstown	53.39542448373344	-6.393058112785782	Furniture / Home Store
964	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	National Aquatic Centre	53.396592129522574	-6.370249515094744	Pool
965	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	DFS	53.3940471	-6.3868937	Furniture / Home Store
966	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Starbucks	53.39468678185058	-6.391193715886143	Coffee Shop
967	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	wagamama	53.39481485982291	-6.39088192939678	Asian Restaurant
968	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Butlers Chocolate Café	53.39214452131353	-6.388456362141815	Chocolate Shop
969	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Bagel Factory	53.39271621929128	-6.389736785588924	Bagel Shop
970	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	TK Maxx	53.39452200474386	-6.394218734168648	Clothing Store
971	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	The Blanchardstown Centre	53.392951834402616	-6.390352249145508	Shopping Mall
972	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Java Republic	53.41254572968405	-6.346067057107047	Café
973	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Lidl	53.39097004541228	-6.385739472798097	Supermarket
974	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Crowne Plaza Dublin - Blanchardstown	53.3958353	-6.3899847	Hotel
975	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Lidl	53.42030551048812	-6.381458181140696	Supermarket
976	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Marks & Spencer	53.39175361	-6.38821409	Department Store
977	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Westpoint Health and Fitness	53.39243948883015	-6.38507744637681	Gym
978	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	SuperValu	53.420093338391816	-6.385768042455718	Grocery Store
979	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Dunnes Stores	53.39363275268501	-6.390699243397652	Supermarket
980	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Kays Foodhall	53.39271766256372	-6.389701191793899	Food Court
981	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Dealz	53.390628	-6.3857067	Discount Store
982	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Smyths Toy Store	53.394881453002185	-6.393635944508164	Toy / Game Store
983	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Captain Americas	53.39485829154402	-6.390829368013269	American Restaurant
984	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Boots	53.392447966938114	-6.389949433685425	Pharmacy
985	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Starbucks	53.392437434142764	-6.389119598431148	Coffee Shop
986	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Canteen	53.405617709070555	-6.377992630004883	Restaurant
987	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Carlton Hotel Blanchardstown	53.419469620224405	-6.3793505813056	Hotel
988	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Kays Café	53.393234	-6.391048	Café
989	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Forchetta	53.39563332033091	-6.390232485036794	Italian Restaurant
990	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Mactivate	53.410311469174076	-6.356753480562307	Electronics Store
991	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Sanctuary Bar	53.39557289580584	-6.39020172143641	Cocktail Bar
992	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	National Indoor Arena	53.398672	-6.359028	Sports Club
993	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Carlton Hotel Gym	53.419426	-6.379422	Gym
994	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Urban Kitchen	53.41947464598245	-6.379313952262364	English Restaurant
995	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Spar Waterville	53.39336098289962	-6.3681241212885515	Convenience Store
996	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Costa Coffee	53.39084621933562	-6.3858927257457925	Coffee Shop
997	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Tyrrelstown Plaza	53.419978461545774	-6.382623777510513	Plaza
998	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Mario's	53.42003814153535	-6.382724046707153	Burger Joint
999	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Hickey's Pharmacy	53.41971845102331	-6.383850574493408	Pharmacy
1000	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Aldi	53.401621230745434	-6.396082702928518	Supermarket
1001	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Waterville Park	53.391690158025284	-6.375107981748394	Park
1002	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Tyrrelstown Playground	53.4195409849619	-6.387298989007146	Playground
1003	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Elverys Sports	53.39516053757092	-6.3913687895491185	Sporting Goods Shop
1004	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Mamas & Papas	53.39502455016722	-6.391411968768821	Kids Store
1005	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Harvey Norman Blanchardstown	53.39542448373344	-6.393058112785782	Furniture / Home Store
1006	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Carphone Warehouse	53.393353	-6.390744	Mobile Phone Shop
1007	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Auntie Anne's Pretzels	53.39270560055842	-6.389464999623551	Snack Place
1008	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Ginzeng	53.39326598588152	-6.39106673163313	Asian Restaurant
1009	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Manning's Bakery	53.39261282786311	-6.389721837655059	Bakery
1010	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	River Island	53.39247519193423	-6.390009275823735	Clothing Store
1011	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Zumo	53.392473971851125	-6.3901273210983724	Juice Bar
1012	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Waltons Music	53.394564	-6.394288	Music Store
1013	Kingston Technology International	DUBLIN	53.40681259999999	-6.3726294	Jump Juice	53.39231	-6.389927	Smoothie Shop
1014	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Homestore + More	53.44728795932075	-6.223050517767515	Furniture / Home Store
1015	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	B&Q	53.44773001845365	-6.222265110875527	Hardware Store
1016	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	The Old Schoolhouse	53.45667219394665	-6.222784248631958	Pub
1017	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Lidl	53.451243744804316	-6.227109659500026	Supermarket
1018	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Dunnes Stores	53.45385356870915	-6.219493745604462	Supermarket
1019	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Flyefit	53.44546601917694	-6.23432816967835	Gym
1020	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Butlers Chocolate Café	53.45474314662101	-6.2187821151790335	Café
1021	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Compu b	53.45495244924953	-6.218989958406615	Electronics Store
1022	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	BB's Coffee & Muffins	53.453654397341715	-6.219251141940744	Coffee Shop
1023	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Pavilions Shopping Centre	53.454551636746295	-6.219330550428403	Shopping Mall
1024	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Starbucks	53.44601217064522	-6.22744360597656	Coffee Shop
1025	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Harvey Norman Swords	53.446645518034295	-6.225263966543278	Furniture / Home Store
1026	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Smyths	53.446055477759984	-6.227160045026557	Toy / Game Store
1027	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	The Lord Mayors	53.454676148044896	-6.2231305951393825	Bar
1028	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Premier Inn Dublin Airport	53.4450151	-6.2262135	Hotel
1029	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Eddie Rocket's	53.45446202848115	-6.223550364418088	Diner
1030	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Swords Castle	53.45988471324802	-6.220300197601318	Castle
1031	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	The Cock Tavern	53.4579619617598	-6.220518122147906	Pub
1032	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Pomodorino	53.45697	-6.21953	Italian Restaurant
1033	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Nando's	53.4543109	-6.2196491	Portuguese Restaurant
1034	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Indie Spice	53.45713317954254	-6.219914806615542	Indian Restaurant
1035	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Saburritos	53.45519545907424	-6.220089646655049	Mexican Restaurant
1036	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Masterson's Steak House	53.458518431713976	-6.220129703322763	Steakhouse
1037	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	The Attic	53.45934161731036	-6.220807643409071	Bar
1038	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	SuperValu	53.4543461135102	-6.219191936185039	Grocery Store
1039	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Tesco	53.4448002843574	-6.215195096690565	Supermarket
1040	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	J2 Sushi & Bento	53.455627	-6.2221575	Sushi Restaurant
1041	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Woodies DIY	53.46119232116414	-6.212139895805466	Garden Center
1042	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Gourmet Food Parlour	53.463482230883365	-6.217652274905701	Tapas Restaurant
1043	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Forty Four Main Street	53.45766342290492	-6.2211323888230945	Pub
1044	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	The Old Borough (Wetherspoon)	53.45640624349077	-6.221734403720424	Pub
1045	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Rubys	53.45553177737091	-6.219339623744809	Pizza Place
1046	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Costa Coffee	53.444225	-6.215105	Coffee Shop
1047	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	JC's Supermarket	53.462422391958675	-6.229984995236831	Supermarket
1048	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Wrights Cafe Bar	53.45620761215643	-6.22068321887554	Bar
1049	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Costa Coffee	53.45380044519581	-6.203680538124142	Coffee Shop
1050	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Currys PC World Featuring Carphone Warehouse	53.44729419467206	-6.224066571423805	Electronics Store
1051	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Pizzadog	53.44528936278067	-6.2240143743336604	Pizza Place
1052	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Swords Town Park	53.46135388020834	-6.220278739929198	Park
1053	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Costa Coffee	53.45493042206505	-6.219007242872138	Coffee Shop
1054	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Penneys	53.4553298	-6.2208838	Clothing Store
1055	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Subway	53.445404770692434	-6.224351576486852	Sandwich Place
1056	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Hogs & Heifers	53.44548174444728	-6.224090071772181	American Restaurant
1057	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Lidl	53.46161097144332	-6.228778965760817	Supermarket
1058	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Peacock's Lounge	53.45279725622035	-6.243939534021209	Steakhouse
1059	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Starbucks	53.45350492948643	-6.21894482440309	Coffee Shop
1060	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Aldi	53.45976379834798	-6.216402011672569	Supermarket
1061	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Old Boro	53.456459444177106	-6.2221431901979605	Pub
1062	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Empire	53.45847740294368	-6.220390551600388	Bar
1063	Sandisk International	DUBLIN	53.4480904	-6.220300099999999	Movies @ Swords	53.45489158494278	-6.218975990554232	Multiplex
1064	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Ryan's Centra	52.62887407225049	-8.664620599070224	Convenience Store
1065	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Collins Bar	52.62972341967109	-8.643365852567362	Bar
1066	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Crescent Shopping Centre	52.639994443120266	-8.64588945080713	Shopping Mall
1067	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Off the Bone	52.628249087116195	-8.663622117934757	Pub
1068	Analog Devices International	LIMERICK	52.6275994	-8.6609798	South Court Hotel	52.62791836811599	-8.663905634499278	Hotel
1069	Analog Devices International	LIMERICK	52.6275994	-8.6609798	McDonald's	52.64130670732793	-8.648229821836932	Fast Food Restaurant
1070	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Raheen Pharmacy	52.629099772235826	-8.664690222819306	Pharmacy
1071	Analog Devices International	LIMERICK	52.6275994	-8.6609798	BB's Coffee & Muffins	52.63989140707407	-8.644873799399047	Coffee Shop
1072	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Tesco	52.6407318	-8.6460218	Supermarket
1073	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Unicorn Bar	52.63799868981484	-8.653919864268456	Bar
1074	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Z-WE-TON	52.63636145907407	-8.669021202690349	Chinese Restaurant
1075	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Supermac's	52.6368914947116	-8.654630184173584	Fast Food Restaurant
1076	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Russell's Bar	52.63639140582632	-8.669064452570266	Restaurant
1077	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Coffee Dock	52.61803172961172	-8.655509948730469	Café
1078	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Franz Restaurant	52.61713259188933	-8.652681147827042	Diner
1079	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Collins Pub	52.620367785649755	-8.645834423333229	Steakhouse
1080	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Carebears	52.62036367714784	-8.645828820873955	Office
1081	Analog Devices International	LIMERICK	52.6275994	-8.6609798	SPAR	52.6203607969402	-8.645750088816133	Convenience Store
1082	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Omniplex Cinema	52.64040192593963	-8.644610177804584	Movie Theater
1083	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Zumo Natural Smoothie Bar	52.64011551160411	-8.645829220700358	Juice Bar
1084	Analog Devices International	LIMERICK	52.6275994	-8.6609798	GameStop	52.639673131559135	-8.64475311951708	Video Game Store
1085	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Argos	52.6395491	-8.6442239	Warehouse Store
1086	Analog Devices International	LIMERICK	52.6275994	-8.6609798	Eddie Rocket's	52.64010428891771	-8.644841396296135	Diner
